timestamp,acc_x,acc_y,acc_z,magn_x,magn_y,magn_z,gyro_x,gyro_y,gyro_z
1669997651.2396688,-10.988,0.28,1.063,-0.06760000000000001,-0.2262,-0.002,-0.02,0.025,0.007
1669997651.279669,-10.975,0.265,1.075,-0.06760000000000001,-0.2258,0.0092,-0.013000000000000001,0.039,0.028
1669997651.319669,-11.009,0.299,1.097,-0.0779,-0.2301,-0.007,0.0,0.051000000000000004,0.011
1669997651.359669,-10.976,0.302,1.095,-0.07400000000000001,-0.2295,0.009000000000000001,0.001,0.061,0.0
1669997651.399669,-10.967,0.25,1.051,-0.06720000000000001,-0.2273,-0.0031000000000000003,-0.005,0.054,0.006
1669997651.439669,-10.977,0.303,1.006,-0.069,-0.22510000000000002,0.0108,-0.029,0.048,0.007
1669997651.4796689,-10.979000000000001,0.341,1.024,-0.0663,-0.2255,0.0039000000000000003,-0.042,0.044,0.007
1669997651.519669,-10.991,0.259,1.0210000000000001,-0.0659,-0.22610000000000002,-0.0017000000000000001,-0.04,0.05,0.011
1669997651.559669,-10.978,0.373,1.0150000000000001,-0.0663,-0.223,-0.0009000000000000001,-0.025,0.037,0.005
1669997651.599669,-10.991,0.35100000000000003,1.052,-0.06720000000000001,-0.2277,0.003,-0.011,0.028,0.009000000000000001
1669997651.639669,-10.957,0.31,1.036,-0.0679,-0.22510000000000002,-0.001,0.004,0.033,0.003
1669997651.679668,-10.976,0.31,1.027,-0.0666,-0.22820000000000001,-0.0006000000000000001,0.003,0.031,0.005
1669997651.719668,-11.011000000000001,0.339,0.985,-0.0651,-0.2252,-0.0024000000000000002,-0.007,0.024,0.012
1669997651.759668,-10.993,0.339,0.994,-0.06760000000000001,-0.22820000000000001,-0.0006000000000000001,-0.014,0.023,0.011
1669997651.799668,-11.008000000000001,0.289,1.008,-0.0654,-0.22660000000000002,0.0017000000000000001,-0.006,0.029,-0.005
1669997651.839668,-10.97,0.291,1.068,-0.0634,-0.22710000000000002,0.0015,-0.008,0.025,-0.006
1669997651.879668,-10.994,0.296,1.033,-0.061500000000000006,-0.2277,0.001,-0.018000000000000002,0.029,0.003
1669997651.919668,-10.968,0.28300000000000003,1.063,-0.07100000000000001,-0.226,-0.0007,-0.021,0.032,-0.001
1669997651.959668,-10.973,0.267,1.047,-0.0654,-0.2252,-0.0007,-0.017,0.027,-0.002
1669997651.999668,-10.982000000000001,0.323,1.045,-0.0648,-0.2278,0.0014,-0.006,0.032,0.005
1669997652.0396678,-10.972,0.365,1.034,-0.0639,-0.2233,0.0009000000000000001,0.003,0.041,0.005
1669997652.079668,-10.982000000000001,0.259,1.055,-0.0653,-0.2272,0.0025,0.014,0.029,-0.004
1669997652.119668,-11.012,0.257,1.04,-0.0629,-0.2258,0.0018000000000000002,0.004,0.023,0.001
1669997652.159668,-10.948,0.266,1.078,-0.0635,-0.2255,-0.0018000000000000002,-0.003,0.009000000000000001,0.005
1669997652.199668,-10.999,0.343,1.1300000000000001,-0.0658,-0.2247,-0.0012000000000000001,0.014,0.016,0.007
1669997652.239668,-10.986,0.28300000000000003,1.069,-0.0637,-0.22410000000000002,0.001,0.015,0.034,-0.01
1669997652.2796679,-10.938,0.296,1.089,-0.065,-0.2248,-0.0011,0.011,0.035,0.005
1669997652.319668,-10.973,0.308,1.081,-0.0639,-0.22510000000000002,-0.0005,-0.01,0.03,0.007
1669997652.359668,-10.971,0.339,1.071,-0.0683,-0.2285,0.0051,-0.008,0.033,0.0
1669997652.399668,-10.99,0.305,1.073,-0.0648,-0.22510000000000002,-0.00030000000000000003,0.003,0.033,-0.014
1669997652.439668,-10.998000000000001,0.232,1.057,-0.0658,-0.2228,-0.0016,0.002,0.025,-0.015
1669997652.479668,-10.968,0.28400000000000003,1.079,-0.0651,-0.2233,0.0004,-0.003,0.028,-0.013000000000000001
1669997652.5196679,-10.976,0.252,1.089,-0.061700000000000005,-0.2257,-0.0009000000000000001,0.01,0.023,-0.022
1669997652.559668,-10.955,0.299,1.109,-0.065,-0.22710000000000002,0.0004,0.035,0.017,-0.023
1669997652.599668,-10.948,0.276,1.106,-0.0639,-0.2253,0.0001,0.064,0.006,-0.034
1669997652.639668,-10.924,0.393,1.187,-0.06280000000000001,-0.2233,0.0,0.126,0.01,-0.08
1669997652.679668,-10.979000000000001,0.268,1.141,-0.06770000000000001,-0.2262,0.004,0.162,0.025,-0.076
1669997652.719667,-10.984,0.20500000000000002,1.1280000000000001,-0.0623,-0.2223,-0.0017000000000000001,0.138,0.021,-0.074
1669997652.759667,-10.991,0.253,1.1400000000000001,-0.0623,-0.22190000000000001,-0.001,0.146,0.022,-0.058
1669997652.799667,-10.897,0.068,1.149,-0.0632,-0.2204,-0.0018000000000000002,0.098,0.018000000000000002,-0.057
1669997652.8396668,-10.941,0.073,1.111,-0.0629,-0.2205,-0.0017000000000000001,0.054,0.005,-0.004
1669997652.879667,-10.941,0.09,1.158,-0.0623,-0.2199,-0.0032,0.017,-0.002,0.016
1669997652.919667,-10.933,0.233,1.205,-0.062,-0.223,-0.001,0.051000000000000004,-0.002,-0.011
1669997652.959667,-11.002,0.109,1.151,-0.0613,-0.2222,-0.004200000000000001,0.049,0.005,-0.003
1669997652.999667,-10.887,0.195,1.242,-0.0632,-0.21960000000000002,-0.0036000000000000003,0.046,0.008,-0.007
1669997653.039667,-10.901,0.15,1.227,-0.0611,-0.222,-0.0015,0.033,0.0,-0.001
1669997653.0796669,-10.937,0.17,1.227,-0.0625,-0.2232,-0.0017000000000000001,0.035,0.016,-0.018000000000000002
1669997653.119667,-10.946,0.148,1.242,-0.0644,-0.2217,-0.0037,0.038,0.022,-0.005
1669997653.159667,-10.988,0.161,1.274,-0.0745,-0.22440000000000002,0.0007,0.028,0.03,0.002
1669997653.199667,-10.972,0.19,1.209,-0.0625,-0.2207,-0.0037,0.01,0.029,0.007
1669997653.239667,-10.899000000000001,0.108,1.18,-0.0723,-0.226,0.0057,0.012,0.03,-0.002
1669997653.279667,-10.985,0.155,1.203,-0.061200000000000004,-0.22240000000000001,-0.0021000000000000003,-0.02,0.037,-0.01
1669997653.3196669,-10.981,0.165,1.188,-0.059300000000000005,-0.2205,-0.0029000000000000002,-0.019,0.034,0.0
1669997653.359667,-10.912,0.098,1.221,-0.0604,-0.22010000000000002,-0.0034000000000000002,-0.01,0.007,0.009000000000000001
1669997653.399667,-10.935,0.193,1.245,-0.07150000000000001,-0.22460000000000002,-0.0007,0.008,0.003,0.01
1669997653.439667,-10.922,0.153,1.2650000000000001,-0.0609,-0.2187,-0.0011,0.03,0.01,-0.001
1669997653.479667,-10.957,0.135,1.304,-0.0784,-0.2225,-0.0006000000000000001,0.019,0.012,-0.005
1669997653.519667,-10.901,0.1,1.331,-0.0631,-0.2182,0.0073,-0.01,0.014,0.01
1669997653.5596669,-10.896,0.113,1.34,-0.0687,-0.223,-0.0047,-0.008,0.025,0.009000000000000001
1669997653.599667,-10.975,0.184,1.264,-0.06720000000000001,-0.2237,-0.0079,-0.021,0.039,0.01
1669997653.639667,-10.908,0.04,1.252,-0.062200000000000005,-0.2199,0.0178,-0.043000000000000003,0.047,0.013000000000000001
1669997653.679667,-10.929,0.167,1.228,-0.07640000000000001,-0.22560000000000002,-0.0059,-0.08600000000000001,0.047,0.039
1669997653.719667,-10.894,0.156,1.291,-0.062200000000000005,-0.2204,-0.0008,-0.094,0.059000000000000004,0.041
1669997653.759666,-10.919,0.158,1.304,-0.0711,-0.22440000000000002,0.0079,-0.074,0.047,0.028
1669997653.799666,-10.914,0.159,1.218,-0.064,-0.2242,-0.0009000000000000001,-0.043000000000000003,0.029,0.019
1669997653.839666,-10.901,0.17400000000000002,1.264,-0.06330000000000001,-0.223,-0.0002,-0.037,0.019,0.01
1669997653.8796659,-10.896,0.216,1.27,-0.0627,-0.223,-0.0017000000000000001,-0.027,0.005,0.005
1669997653.919666,-10.941,0.186,1.2750000000000001,-0.0621,-0.2204,0.0006000000000000001,-0.017,0.0,0.013000000000000001
1669997653.959666,-10.951,0.17,1.254,-0.0623,-0.22060000000000002,-0.0006000000000000001,-0.014,0.009000000000000001,0.009000000000000001
1669997653.999666,-10.902000000000001,0.111,1.248,-0.0606,-0.2242,-0.0012000000000000001,-0.014,0.01,0.01
1669997654.039666,-10.914,0.301,1.361,-0.062200000000000005,-0.2217,-0.0021000000000000003,-0.032,0.03,0.028
1669997654.079666,-10.929,0.12,1.319,-0.06960000000000001,-0.2222,0.0018000000000000002,-0.031,0.04,0.036000000000000004
1669997654.1196659,-10.877,0.225,1.33,-0.0639,-0.22360000000000002,0.0013000000000000002,-0.008,0.041,0.018000000000000002
1669997654.159666,-10.912,0.23700000000000002,1.316,-0.062,-0.2222,0.0006000000000000001,-0.002,0.041,0.002
1669997654.199666,-10.938,0.187,1.254,-0.0625,-0.2214,0.0,-0.001,0.025,0.003
1669997654.239666,-10.929,0.188,1.292,-0.0625,-0.2199,0.001,0.001,0.021,0.007
1669997654.279666,-10.892,0.216,1.337,-0.0649,-0.2242,0.0,0.01,0.018000000000000002,0.006
1669997654.319666,-10.918000000000001,0.218,1.316,-0.066,-0.2237,0.00030000000000000003,0.007,0.017,0.011
1669997654.3596659,-10.935,0.183,1.313,-0.0635,-0.22310000000000002,-0.0021000000000000003,-0.01,0.034,0.01
1669997654.399666,-10.951,0.196,1.342,-0.0623,-0.22240000000000001,0.0035,-0.023,0.054,0.001
1669997654.439666,-10.875,0.216,1.347,-0.061000000000000006,-0.222,-0.0024000000000000002,-0.029,0.051000000000000004,-0.001
1669997654.479666,-10.911,0.211,1.325,-0.0651,-0.22510000000000002,0.0,-0.03,0.045,0.006
1669997654.519666,-10.958,0.213,1.314,-0.06380000000000001,-0.2242,0.0006000000000000001,-0.03,0.047,0.0
1669997654.559666,-10.955,0.177,1.2710000000000001,-0.0644,-0.2204,0.0009000000000000001,-0.023,0.049,-0.012
1669997654.5996659,-10.926,0.14,1.2650000000000001,-0.0639,-0.2227,-0.0007,-0.023,0.042,-0.007
1669997654.639666,-10.906,0.17500000000000002,1.281,-0.0625,-0.2225,-0.0036000000000000003,-0.038,0.037,0.002
1669997654.679666,-10.876,0.15,1.307,-0.059500000000000004,-0.219,-0.0005,-0.025,0.032,0.01
1669997654.719666,-10.929,0.164,1.321,-0.0618,-0.22240000000000001,-0.0014,-0.019,0.031,0.007
1669997654.759666,-10.934000000000001,0.14300000000000002,1.328,-0.060700000000000004,-0.22210000000000002,0.0002,-0.017,0.045,0.01
1669997654.799665,-10.932,0.122,1.282,-0.0629,-0.221,-0.002,-0.015,0.051000000000000004,0.013000000000000001
1669997654.839665,-10.936,0.168,1.294,-0.0648,-0.2233,0.0026000000000000003,-0.022,0.052000000000000005,0.017
1669997654.879665,-10.925,0.158,1.266,-0.0621,-0.22160000000000002,0.0006000000000000001,-0.016,0.048,0.013000000000000001
1669997654.9196649,-10.923,0.159,1.237,-0.0629,-0.2215,-0.0018000000000000002,-0.01,0.051000000000000004,0.009000000000000001
1669997654.959665,-10.844,0.129,1.2670000000000001,-0.0658,-0.22310000000000002,0.0001,-0.015,0.037,0.005
1669997654.999665,-10.979000000000001,0.249,1.292,-0.06420000000000001,-0.2223,-0.0029000000000000002,0.0,0.06,0.018000000000000002
1669997655.039665,-10.923,0.211,1.226,-0.0635,-0.221,-0.0004,0.006,0.034,0.002
1669997655.079665,-10.878,0.192,1.21,-0.0631,-0.22290000000000001,-0.0007,0.009000000000000001,0.04,0.012
1669997655.119665,-10.946,0.189,1.145,-0.0626,-0.22110000000000002,-0.0009000000000000001,0.0,0.029,0.015
1669997655.1596649,-10.97,0.198,1.187,-0.0639,-0.21830000000000002,-0.001,0.017,0.022,0.009000000000000001
1669997655.199665,-11.015,0.17200000000000001,1.122,-0.0625,-0.224,-0.0021000000000000003,0.083,0.013000000000000001,-0.014
1669997655.239665,-10.887,0.229,1.139,-0.06280000000000001,-0.22310000000000002,-0.0015,0.115,-0.041,-0.027
1669997655.279665,-10.84,0.248,1.214,-0.06280000000000001,-0.2207,-0.001,0.17200000000000001,-0.112,0.003
1669997655.319665,-10.869,0.243,1.181,-0.075,-0.226,0.004200000000000001,0.199,-0.185,0.015
1669997655.359665,-10.929,0.246,1.264,-0.06280000000000001,-0.22160000000000002,-0.0005,0.251,-0.203,0.018000000000000002
1669997655.3996649,-10.967,0.155,1.477,-0.06430000000000001,-0.22740000000000002,0.0071,0.234,-0.157,0.022
1669997655.439665,-10.914,0.137,1.539,-0.0645,-0.223,0.0,0.149,-0.115,0.02
1669997655.479665,-10.9,0.23800000000000002,1.694,-0.07100000000000001,-0.22540000000000002,0.0029000000000000002,0.07,-0.021,0.047
1669997655.519665,-11.0,0.33,1.734,-0.0645,-0.2285,0.0035,0.10300000000000001,0.07100000000000001,0.073
1669997655.559665,-10.713000000000001,0.417,1.909,-0.0792,-0.22870000000000001,0.0025,0.107,0.14100000000000001,0.08
1669997655.599665,-10.663,0.396,1.7630000000000001,-0.0644,-0.2262,-0.001,0.091,0.128,0.024
1669997655.639665,-10.906,0.532,1.6620000000000001,-0.066,-0.22890000000000002,-0.0026000000000000003,0.047,0.131,0.016
1669997655.679665,-10.931000000000001,0.5730000000000001,1.622,-0.0665,-0.2285,-0.0036000000000000003,0.029,0.097,0.023
1669997655.719665,-10.745000000000001,0.481,1.57,-0.069,-0.2268,0.0043,0.011,0.041,0.021
1669997655.759665,-10.804,0.593,1.516,-0.06470000000000001,-0.2293,0.0086,0.077,-0.005,-0.014
1669997655.799665,-10.75,0.681,1.565,-0.0716,-0.23020000000000002,0.0103,0.134,-0.089,-0.089
1669997655.839664,-10.906,0.387,1.619,-0.08120000000000001,-0.23240000000000002,0.026000000000000002,0.12,-0.135,-0.114
1669997655.879664,-10.771,0.451,1.684,-0.0669,-0.2247,-0.0001,0.077,-0.127,-0.093
1669997655.919664,-10.891,0.311,1.818,-0.0629,-0.2258,-0.007500000000000001,0.038,-0.097,-0.074
1669997655.9596639,-10.966000000000001,0.356,1.704,-0.0653,-0.2255,0.0011,0.034,-0.027,-0.067
1669997655.999664,-10.870000000000001,0.28300000000000003,1.871,-0.0674,-0.2258,0.004,0.07200000000000001,0.081,-0.079
1669997656.039664,-10.994,0.234,1.598,-0.0621,-0.2233,-0.0024000000000000002,0.161,0.183,-0.083
1669997656.079664,-10.933,0.158,1.431,-0.0648,-0.22290000000000001,-0.0039000000000000003,0.213,0.166,-0.101
1669997656.119664,-10.901,0.241,1.291,-0.063,-0.2233,-0.0076,0.269,0.1,-0.10300000000000001
1669997656.159664,-10.548,0.085,1.5050000000000001,-0.0613,-0.2225,-0.0092,0.33,0.021,-0.056
1669997656.1996639,-10.815,0.16,1.487,-0.0609,-0.21930000000000002,-0.0102,0.391,-0.155,-0.016
1669997656.239664,-10.854000000000001,0.441,1.607,-0.0629,-0.224,-0.0114,0.451,-0.188,0.027
1669997656.279664,-10.714,0.468,1.9060000000000001,-0.0645,-0.22240000000000001,-0.0098,0.529,-0.209,0.032
1669997656.319664,-10.646,0.584,1.994,-0.06620000000000001,-0.2232,-0.008700000000000001,0.505,-0.186,0.06
1669997656.359664,-10.751,0.5630000000000001,1.944,-0.062200000000000005,-0.2248,-0.0109,0.448,-0.088,0.112
1669997656.399664,-10.733,0.437,2.0180000000000002,-0.0648,-0.2273,-0.0142,0.25,0.02,0.10400000000000001
1669997656.439664,-10.793000000000001,0.852,2.1550000000000002,-0.0645,-0.2277,-0.0159,0.159,0.14100000000000001,0.125
1669997656.479664,-10.617,1.037,2.347,-0.0718,-0.2308,-0.015600000000000001,0.12,0.11,0.121
1669997656.519664,-10.563,0.8240000000000001,2.178,-0.0641,-0.2301,-0.0158,0.057,0.05,0.075
1669997656.559664,-10.923,0.895,1.741,-0.07,-0.2326,-0.0122,-0.084,-0.064,-0.038
1669997656.599664,-10.708,0.902,1.992,-0.065,-0.2285,-0.0131,-0.225,-0.045,-0.068
1669997656.639664,-10.487,0.85,2.4090000000000003,-0.06620000000000001,-0.2311,-0.010100000000000001,-0.275,0.02,-0.064
1669997656.679664,-10.939,0.779,2.204,-0.062200000000000005,-0.22760000000000002,-0.011600000000000001,-0.29,0.09,-0.068
1669997656.719664,-10.859,0.717,2.1350000000000002,-0.06720000000000001,-0.22540000000000002,-0.011000000000000001,-0.261,0.166,-0.073
1669997656.759664,-10.3,0.47200000000000003,2.218,-0.0639,-0.2255,-0.0146,-0.135,0.272,-0.079
1669997656.799664,-10.737,0.459,1.788,-0.0611,-0.22710000000000002,-0.0083,-0.112,0.168,-0.031
1669997656.839664,-10.908,0.628,1.6500000000000001,-0.06470000000000001,-0.2218,-0.0159,-0.023,0.07100000000000001,-0.008
1669997656.879663,-10.519,0.38,1.853,-0.063,-0.2252,-0.0131,0.012,0.0,0.022
1669997656.919663,-10.946,0.422,1.7530000000000001,-0.0625,-0.22260000000000002,-0.0137,0.064,-0.1,0.006
1669997656.959663,-10.74,0.314,1.961,-0.0649,-0.2247,-0.0115,0.046,-0.025,0.062
1669997656.9996629,-10.754,0.434,2.032,-0.0645,-0.224,-0.013600000000000001,0.009000000000000001,0.03,0.09
1669997657.039663,-11.048,0.668,1.838,-0.0659,-0.2247,-0.0119,0.007,0.078,0.07100000000000001
1669997657.079663,-10.794,0.612,1.92,-0.0632,-0.2272,-0.011600000000000001,0.021,0.171,0.047
1669997657.119663,-10.861,0.5630000000000001,1.7710000000000001,-0.0637,-0.22820000000000001,-0.0159,0.054,0.176,0.005
1669997657.159663,-10.911,0.605,1.562,-0.0636,-0.22740000000000002,-0.0187,0.043000000000000003,0.105,-0.014
1669997657.199663,-10.703,0.577,1.6260000000000001,-0.0651,-0.229,-0.017400000000000002,0.048,0.043000000000000003,-0.032
1669997657.239663,-10.873000000000001,0.606,1.604,-0.063,-0.2257,-0.016800000000000002,0.056,0.018000000000000002,-0.045
1669997657.279663,-10.700000000000001,0.514,1.847,-0.06280000000000001,-0.22460000000000002,-0.014400000000000001,0.028,0.04,-0.022
1669997657.319663,-11.185,0.668,1.782,-0.0634,-0.2265,-0.0178,0.006,0.08,0.04
1669997657.359663,-10.845,0.717,2.0380000000000003,-0.0639,-0.22710000000000002,-0.016800000000000002,-0.034,0.074,0.101
1669997657.399663,-10.389,0.601,2.099,-0.0636,-0.22790000000000002,-0.0175,-0.007,0.005,0.096
1669997657.439663,-10.872,0.785,2.075,-0.06430000000000001,-0.22820000000000001,-0.0173,0.0,0.046,0.10300000000000001
1669997657.479663,-10.891,0.711,2.016,-0.06430000000000001,-0.2305,-0.0178,-0.10200000000000001,0.232,0.117
1669997657.519663,-10.586,0.662,1.821,-0.0659,-0.22920000000000001,-0.0218,-0.11900000000000001,0.387,0.082
1669997657.559663,-11.147,1.029,1.26,-0.0661,-0.22940000000000002,-0.023,-0.151,0.352,0.067
1669997657.599663,-10.656,0.658,1.18,-0.0663,-0.2316,-0.0234,-0.07100000000000001,0.23900000000000002,0.038
1669997657.639663,-10.968,0.739,0.904,-0.0755,-0.23270000000000002,-0.0264,-0.135,0.074,0.025
1669997657.679663,-11.161,0.963,0.881,-0.0651,-0.2321,-0.027,-0.06,-0.027,-0.031
1669997657.719663,-11.0,1.231,1.034,-0.0811,-0.23870000000000002,-0.0148,0.011,-0.04,-0.08
1669997657.759663,-11.185,0.766,0.972,-0.0645,-0.22970000000000002,-0.024900000000000002,0.0,-0.085,-0.14200000000000002
1669997657.799663,-10.832,0.559,1.37,-0.0664,-0.23,-0.0167,-0.065,-0.085,-0.122
1669997657.839663,-10.628,0.529,1.361,-0.063,-0.2273,-0.023100000000000002,-0.145,-0.074,-0.1
1669997657.879663,-10.723,0.436,1.692,-0.0684,-0.2262,-0.0189,-0.31,0.11,-0.051000000000000004
1669997657.919662,-10.775,0.46900000000000003,1.6520000000000001,-0.062400000000000004,-0.2262,-0.020800000000000003,-0.292,0.188,-0.034
1669997657.959662,-11.319,0.502,1.368,-0.0766,-0.23120000000000002,-0.0267,-0.358,0.289,0.008
1669997657.999662,-10.776,0.338,1.4040000000000001,-0.0639,-0.22440000000000002,-0.0252,-0.28300000000000003,0.179,0.04
1669997658.039662,-10.917,0.656,1.2730000000000001,-0.0731,-0.2326,-0.0173,-0.201,-0.017,0.015
1669997658.079662,-11.127,0.442,1.437,-0.0621,-0.22540000000000002,-0.013600000000000001,-0.169,-0.099,-0.003
1669997658.119662,-10.828,0.317,1.436,-0.0621,-0.2235,-0.0322,-0.177,-0.081,-0.012
1669997658.159662,-10.701,0.191,1.671,-0.0703,-0.2273,-0.0105,-0.319,0.003,0.0
1669997658.199662,-10.97,0.23800000000000002,1.605,-0.0632,-0.2227,-0.0128,-0.41100000000000003,0.044,0.03
1669997658.239662,-11.153,0.388,1.418,-0.0656,-0.2252,-0.0129,-0.508,0.13,0.077
1669997658.279662,-11.024000000000001,0.372,1.276,-0.0651,-0.22440000000000002,-0.0066,-0.5640000000000001,0.20500000000000002,0.108
1669997658.319662,-10.924,0.34,1.073,-0.06670000000000001,-0.2235,-0.0105,-0.542,0.227,0.056
1669997658.359662,-10.9,0.311,1.137,-0.0654,-0.22130000000000002,-0.007500000000000001,-0.508,0.14400000000000002,0.0
1669997658.399662,-10.809000000000001,0.375,1.175,-0.06430000000000001,-0.22240000000000001,-0.0053,-0.445,0.034,-0.003
1669997658.439662,-10.934000000000001,0.38,1.137,-0.0614,-0.22210000000000002,-0.0032,-0.341,-0.048,-0.003
1669997658.479662,-10.950000000000001,0.372,1.254,-0.0632,-0.2222,-0.0039000000000000003,-0.177,-0.054,0.007
1669997658.519662,-11.038,0.328,1.252,-0.063,-0.2242,0.0018000000000000002,-0.11,-0.011,0.02
1669997658.559662,-10.845,0.31,1.3820000000000001,-0.0632,-0.2204,-0.0018000000000000002,0.021,0.002,-0.009000000000000001
1669997658.599662,-11.013,0.246,1.315,-0.0664,-0.2194,0.0015,0.084,0.007,0.031
1669997658.639662,-10.711,-0.419,1.4060000000000001,-0.0618,-0.22290000000000001,-0.0013000000000000002,0.10300000000000001,-0.012,0.027
1669997658.679662,-11.194,0.271,1.325,-0.0645,-0.22260000000000002,-0.0006000000000000001,0.049,0.065,0.095
1669997658.719662,-11.099,0.392,1.227,-0.0645,-0.2255,-0.0023,0.168,0.113,0.083
1669997658.759662,-10.987,0.076,1.061,-0.0631,-0.2237,-0.005,0.243,0.17500000000000002,0.045
1669997658.799662,-11.052,0.432,1.096,-0.0661,-0.2277,-0.0067,0.341,0.19,0.029
1669997658.839662,-10.909,0.089,0.997,-0.0637,-0.22760000000000002,-0.0108,0.322,0.164,0.016
1669997658.879662,-11.012,0.155,0.988,-0.0689,-0.22840000000000002,-0.0117,0.275,0.152,0.018000000000000002
1669997658.919662,-11.044,0.201,0.902,-0.0644,-0.2285,-0.015000000000000001,0.195,0.131,0.016
1669997658.959661,-10.827,0.38,0.894,-0.06620000000000001,-0.22940000000000002,-0.0112,0.096,0.073,0.02
1669997658.999661,-10.882,0.5720000000000001,0.845,-0.06420000000000001,-0.22760000000000002,-0.0193,0.038,0.025,0.044
1669997659.039661,-11.23,0.736,0.753,-0.0645,-0.22870000000000001,-0.0164,0.019,0.016,0.046
1669997659.079661,-10.947000000000001,0.448,1.185,-0.06520000000000001,-0.229,-0.0158,-0.112,0.07100000000000001,0.066
1669997659.119661,-10.851,0.593,1.079,-0.0669,-0.23090000000000002,-0.015000000000000001,-0.1,0.049,0.046
1669997659.159661,-10.893,0.75,1.035,-0.0659,-0.2296,-0.0159,-0.05,0.037,0.018000000000000002
1669997659.199661,-10.796,0.718,1.101,-0.0646,-0.2326,-0.0126,0.035,0.026000000000000002,-0.032
1669997659.239661,-11.088000000000001,0.643,0.916,-0.0645,-0.2272,-0.016800000000000002,0.09,0.035,-0.082
1669997659.279661,-11.047,0.548,0.97,-0.0653,-0.22890000000000002,-0.015000000000000001,0.107,0.066,-0.089
1669997659.319661,-10.982000000000001,0.395,0.861,-0.06420000000000001,-0.2268,-0.017400000000000002,0.094,0.077,-0.077
1669997659.359661,-11.011000000000001,0.241,0.8240000000000001,-0.0626,-0.2255,-0.0199,-0.027,0.031,-0.039
1669997659.399661,-11.529,0.18,0.6960000000000001,-0.0645,-0.22460000000000002,-0.016900000000000002,-0.109,0.029,-0.05
1669997659.439661,-11.163,0.252,1.0110000000000001,-0.062,-0.22660000000000002,-0.0181,-0.197,0.094,-0.035
1669997659.479661,-10.75,0.217,1.115,-0.0616,-0.2255,-0.0159,-0.195,0.095,-0.013000000000000001
1669997659.519661,-10.97,0.389,0.878,-0.0608,-0.2248,-0.0164,-0.155,0.055,0.022
1669997659.559661,-11.11,0.508,0.875,-0.06420000000000001,-0.2245,-0.0173,-0.062,0.069,0.028
1669997659.599661,-10.818,0.47200000000000003,0.994,-0.061200000000000004,-0.2258,-0.0166,0.02,0.033,0.0
1669997659.639661,-11.011000000000001,0.357,0.846,-0.062400000000000004,-0.2238,-0.0175,0.025,-0.009000000000000001,-0.009000000000000001
1669997659.679661,-10.791,0.20800000000000002,1.0170000000000001,-0.061500000000000006,-0.2247,-0.017,0.004,-0.005,-0.016
1669997659.719661,-11.051,0.29,0.874,-0.062200000000000005,-0.2228,-0.015600000000000001,-0.03,-0.067,-0.026000000000000002
1669997659.759661,-10.862,0.137,0.936,-0.0616,-0.2233,-0.015600000000000001,-0.088,-0.065,-0.043000000000000003
1669997659.799661,-10.924,0.232,0.893,-0.0751,-0.22940000000000002,-0.0056,-0.114,-0.076,0.0
1669997659.839661,-11.059000000000001,0.232,1.0190000000000001,-0.06280000000000001,-0.2227,-0.0117,-0.132,-0.029,0.033
1669997659.8796608,-11.028,0.339,1.092,-0.0632,-0.22310000000000002,-0.010100000000000001,-0.129,-0.015,0.035
1669997659.919661,-11.237,0.338,1.087,-0.0618,-0.2215,-0.010700000000000001,-0.112,0.023,0.062
1669997659.959661,-10.958,0.444,1.028,-0.0646,-0.22660000000000002,-0.0054,-0.074,0.002,0.052000000000000005
1669997659.99966,-10.882,0.47800000000000004,1.164,-0.0636,-0.2255,-0.0098,-0.052000000000000005,-0.045,0.038
1669997660.03966,-10.998000000000001,0.372,1.098,-0.0745,-0.2293,-0.0032,-0.07200000000000001,-0.016,0.01
1669997660.07966,-10.939,0.23,1.217,-0.0661,-0.22460000000000002,-0.0081,-0.07100000000000001,-0.033,-0.01
1669997660.11966,-10.864,0.116,1.202,-0.0641,-0.2238,-0.0078000000000000005,-0.11,-0.008,-0.009000000000000001
1669997660.15966,-11.111,0.305,1.243,-0.0632,-0.22310000000000002,-0.006200000000000001,-0.067,-0.004,-0.01
1669997660.19966,-10.682,0.114,1.292,-0.06570000000000001,-0.2247,-0.0007,-0.059000000000000004,-0.02,-0.003
1669997660.23966,-11.069,0.11,1.242,-0.0674,-0.22410000000000002,0.012,-0.07,0.007,0.074
1669997660.27966,-11.081,0.404,1.315,-0.0713,-0.223,-0.0059,-0.047,0.026000000000000002,0.084
1669997660.31966,-10.584,0.404,1.211,-0.0651,-0.2293,-0.015300000000000001,-0.099,0.11,0.083
1669997660.35966,-10.646,0.15,1.308,-0.0641,-0.226,-0.0089,-0.07100000000000001,0.068,0.058
1669997660.39966,-11.032,0.24,1.23,-0.0748,-0.22760000000000002,0.005200000000000001,-0.063,0.084,0.037
1669997660.43966,-10.724,0.28400000000000003,1.2730000000000001,-0.0664,-0.2278,-0.0028,-0.029,0.055,0.014
1669997660.47966,-11.064,0.266,1.231,-0.06430000000000001,-0.22540000000000002,-0.006,-0.024,0.051000000000000004,0.005
1669997660.51966,-10.987,0.374,1.192,-0.0655,-0.22590000000000002,-0.0034000000000000002,-0.065,0.063,0.04
1669997660.55966,-10.891,0.329,1.2670000000000001,-0.066,-0.2252,-0.0043,-0.07200000000000001,0.051000000000000004,0.059000000000000004
